id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 373.4, 74680, 54680
13, 0.0, 0, 0
14, 539.64, 107928, 87928
15, 0.0, 0, 0
16, 0.0, 0, 0
17, 0.0, 0, 0
18, 0.0, 0, 0
19, 0.0, 0, 0
20, 0.0, 0, 0
21, 0.0, 0, 0
22, 1663.635, 125128, 95128
23, 1207.74, 135881, 95881
24, 785.365, 122567, 92567
25, 581.66, 116332, 96332
26, 1653.45, 133627, 93627
27, 493.635, 98727, 78727
28, 455.715, 91143, 71143
29, 0.0, 0, 0
30, 0.0, 0, 0
31, 0.0, 0, 0
32, 0.0, 0, 0
33, 0.0, 0, 0
34, 0.0, 0, 0
35, 0.0, 0, 0
36, 604.715, 120943, 90943
37, 0.0, 0, 0
38, 0.0, 0, 0
39, 633.605, 126721, 86721
40, 0.0, 0, 0
41, 0.0, 0, 0
42, 0.0, 0, 0
43, 0.0, 0, 0
44, 638.745, 127749, 97749
45, 0.0, 0, 0
46, 0.0, 0, 0
47, 506.875, 101375, 71375
48, 679.405, 135881, 95881
49, 0.0, 0, 0
50, 0.0, 0, 0
51, 0.0, 0, 0
52, 0.0, 0, 0
53, 0.0, 0, 0
54, 679.405, 135881, 95881
55, 0.0, 0, 0
56, 0.0, 0, 0
57, 0.0, 0, 0
58, 0.0, 0, 0
59, 0.0, 0, 0
60, 0.0, 0, 0
61, 0.0, 0, 0
62, 0.0, 0, 0
63, 679.405, 135881, 95881
64, 347.305, 69461, 49461
65, 0.0, 0, 0
66, 0.0, 0, 0
67, 0.0, 0, 0
68, 493.36, 98672, 68672
69, 504.63, 100926, 70926
70, 1358.81, 135881, 95881
71, 0.0, 0, 0
72, 0.0, 0, 0
73, 0.0, 0, 0
74, 0.0, 0, 0
75, 0.0, 0, 0
76, 0.0, 0, 0
77, 0.0, 0, 0
78, 500.025, 100005, 70005
79, 0.0, 0, 0
80, 631.28, 126256, 86256
81, 0.0, 0, 0
82, 549.915, 109983, 69983
83, 0.0, 0, 0
84, 0.0, 0, 0
85, 0.0, 0, 0
86, 0.0, 0, 0
87, 0.0, 0, 0
88, 0.0, 0, 0
89, 679.405, 135881, 95881
90, 0.0, 0, 0
91, 0.0, 0, 0
92, 0.0, 0, 0
93, 0.0, 0, 0
94, 0.0, 0, 0
95, 979.74, 111059, 81059
96, 0.0, 0, 0
97, 0.0, 0, 0
98, 0.0, 0, 0
99, 0.0, 0, 0
100, 0.0, 0, 0
101, 0.0, 0, 0
102, 0.0, 0, 0
103, 627.53, 125506, 85506
104, 0.0, 0, 0
105, 557.655, 111531, 81531
106, 0.0, 0, 0
107, 0.0, 0, 0
108, 0.0, 0, 0
109, 0.0, 0, 0
110, 602.265, 120453, 90453
111, 0.0, 0, 0
112, 0.0, 0, 0
113, 0.0, 0, 0
114, 0.0, 0, 0
115, 657.35, 131470, 91470
116, 0.0, 0, 0
117, 0.0, 0, 0
118, 0.0, 0, 0
119, 0.0, 0, 0
120, 0.0, 0, 0
121, 0.0, 0, 0
122, 0.0, 0, 0
123, 0.0, 0, 0
124, 679.405, 135881, 95881
125, 0.0, 0, 0
126, 427.49, 85498, 65498
127, 0.0, 0, 0
128, 0.0, 0, 0
129, 0.0, 0, 0
130, 0.0, 0, 0
131, 0.0, 0, 0
132, 0.0, 0, 0
133, 500.025, 100005, 70005
134, 431.42, 86284, 56284
135, 1368.075, 137734, 97734
136, 0.0, 0, 0
137, 625.64, 125128, 95128
138, 0.0, 0, 0
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 0.0, 0, 0
142, 0.0, 0, 0
143, 0.0, 0, 0
144, 0.0, 0, 0
145, 0.0, 0, 0
146, 0.0, 0, 0
147, 663.37, 132674, 92674
148, 0.0, 0, 0
149, 0.0, 0, 0
150, 0.0, 0, 0
151, 0.0, 0, 0
152, 0.0, 0, 0
153, 0.0, 0, 0
154, 0.0, 0, 0
155, 0.0, 0, 0
156, 0.0, 0, 0
157, 585.055, 117011, 87011
158, 644.55, 128910, 88910
159, 0.0, 0, 0
160, 0.0, 0, 0
161, 0.0, 0, 0
162, 611.53, 122306, 92306
163, 0.0, 0, 0
164, 0.0, 0, 0
165, 0.0, 0, 0
166, 0.0, 0, 0
167, 0.0, 0, 0
168, 551.105, 110221, 90221
169, 0.0, 0, 0
170, 0.0, 0, 0
171, 0.0, 0, 0
172, 0.0, 0, 0
173, 0.0, 0, 0
174, 0.0, 0, 0
175, 0.0, 0, 0
176, 0.0, 0, 0
177, 0.0, 0, 0
178, 688.67, 137734, 97734
179, 0.0, 0, 0
180, 0.0, 0, 0
181, 0.0, 0, 0
182, 688.67, 137734, 97734
183, 0.0, 0, 0
184, 0.0, 0, 0
185, 671.935, 134387, 94387
186, 688.67, 137734, 97734
187, 0.0, 0, 0
188, 347.305, 69461, 49461
189, 0.0, 0, 0
190, 0.0, 0, 0
191, 0.0, 0, 0
192, 0.0, 0, 0
193, 1204.81, 137734, 97734
194, 0.0, 0, 0
195, 549.355, 109871, 79871
196, 0.0, 0, 0
197, 0.0, 0, 0
198, 0.0, 0, 0
199, 688.67, 137734, 97734
200, 0.0, 0, 0
201, 0.0, 0, 0
202, 0.0, 0, 0
203, 688.67, 137734, 97734
204, 0.0, 0, 0
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 0.0, 0, 0
208, 0.0, 0, 0
209, 0.0, 0, 0
210, 0.0, 0, 0
211, 0.0, 0, 0
212, 590.995, 118199, 88199
213, 0.0, 0, 0
214, 0.0, 0, 0
215, 0.0, 0, 0
216, 0.0, 0, 0
217, 0.0, 0, 0
218, 0.0, 0, 0
219, 603.95, 120790, 80790
220, 624.58, 124916, 84916
221, 0.0, 0, 0
222, 0.0, 0, 0
223, 0.0, 0, 0
224, 0.0, 0, 0
225, 0.0, 0, 0
226, 0.0, 0, 0
227, 0.0, 0, 0
228, 0.0, 0, 0
229, 0.0, 0, 0
230, 0.0, 0, 0
231, 0.0, 0, 0
232, 0.0, 0, 0
233, 0.0, 0, 0
234, 0.0, 0, 0
235, 0.0, 0, 0
236, 0.0, 0, 0
237, 0.0, 0, 0
238, 0.0, 0, 0
239, 0.0, 0, 0
240, 0.0, 0, 0
241, 0.0, 0, 0
242, 688.67, 137734, 97734
243, 0.0, 0, 0
244, 0.0, 0, 0
245, 0.0, 0, 0
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 0.0, 0, 0
251, 0.0, 0, 0
252, 0.0, 0, 0
253, 0.0, 0, 0
254, 581.975, 116395, 76395
255, 0.0, 0, 0
256, 0.0, 0, 0
257, 0.0, 0, 0
258, 0.0, 0, 0
259, 1030.035, 103228, 73228
260, 0.0, 0, 0
261, 0.0, 0, 0
262, 619.445, 123889, 93889
263, 0.0, 0, 0
264, 0.0, 0, 0
265, 0.0, 0, 0
266, 0.0, 0, 0
267, 0.0, 0, 0
268, 0.0, 0, 0
269, 0.0, 0, 0
270, 439.0, 87800, 67800
271, 637.625, 127525, 97525
272, 520.87, 104174, 74174
273, 0.0, 0, 0
274, 0.0, 0, 0
275, 688.67, 137734, 97734
276, 644.55, 128910, 88910
277, 0.0, 0, 0
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 424.445, 84889, 54889
281, 0.0, 0, 0
282, 0.0, 0, 0
283, 565.165, 113033, 83033
284, 0.0, 0, 0
285, 688.67, 137734, 97734
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 0.0, 0, 0
289, 0.0, 0, 0
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 645.115, 129023, 89023
293, 0.0, 0, 0
294, 0.0, 0, 0
295, 666.615, 133323, 93323
296, 0.0, 0, 0
297, 0.0, 0, 0
298, 0.0, 0, 0
299, 0.0, 0, 0
300, 0.0, 0, 0
301, 0.0, 0, 0
302, 0.0, 0, 0
303, 0.0, 0, 0
304, 0.0, 0, 0
305, 0.0, 0, 0
306, 0.0, 0, 0
307, 0.0, 0, 0
308, 0.0, 0, 0
309, 0.0, 0, 0
310, 0.0, 0, 0
311, 0.0, 0, 0
312, 0.0, 0, 0
313, 0.0, 0, 0
314, 0.0, 0, 0
315, 0.0, 0, 0
316, 688.67, 137734, 97734
