id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 0.0, 0, 0
14, 0.0, 0, 0
15, 0.0, 0, 0
16, 0.0, 0, 0
17, 0.0, 0, 0
18, 0.0, 0, 0
19, 0.0, 0, 0
20, 0.0, 0, 0
21, 0.0, 0, 0
22, 606.11, 121222, 91222
23, 1746.06, 124522, 94522
24, 2665.285, 126336, 86336
25, 2101.44, 112097, 92097
26, 1548.51, 119833, 89833
27, 1072.52, 116785, 76785
28, 1887.405, 115043, 95043
29, 2191.475, 116417, 86417
30, 1595.03, 129205, 89205
31, 1046.79, 123514, 83514
32, 626.125, 125225, 95225
33, 656.64, 131328, 91328
34, 0.0, 0, 0
35, 0.0, 0, 0
36, 0.0, 0, 0
37, 276.205, 55241, 35241
38, 1213.235, 136077, 96077
39, 588.95, 117790, 77790
40, 431.205, 86241, 56241
41, 974.44, 123121, 93121
42, 616.2, 123240, 83240
43, 1708.97, 120649, 90649
44, 538.34, 107668, 67668
45, 0.0, 0, 0
46, 402.39, 80478, 50478
47, 0.0, 0, 0
48, 0.0, 0, 0
49, 0.0, 0, 0
50, 680.385, 136077, 96077
51, 0.0, 0, 0
52, 0.0, 0, 0
53, 0.0, 0, 0
54, 0.0, 0, 0
55, 0.0, 0, 0
56, 0.0, 0, 0
57, 611.47, 122294, 82294
58, 0.0, 0, 0
59, 0.0, 0, 0
60, 436.695, 87339, 57339
61, 0.0, 0, 0
62, 644.685, 128937, 88937
63, 0.0, 0, 0
64, 0.0, 0, 0
65, 0.0, 0, 0
66, 646.08, 129216, 89216
67, 0.0, 0, 0
68, 680.385, 136077, 96077
69, 1200.94, 134979, 94979
70, 1972.24, 136077, 96077
71, 0.0, 0, 0
72, 0.0, 0, 0
73, 583.925, 116785, 76785
74, 0.0, 0, 0
75, 602.525, 120505, 80505
76, 0.0, 0, 0
77, 0.0, 0, 0
78, 644.685, 128937, 88937
79, 0.0, 0, 0
80, 0.0, 0, 0
81, 0.0, 0, 0
82, 1188.58, 136077, 96077
83, 1628.64, 136308, 96308
84, 0.0, 0, 0
85, 680.385, 136077, 96077
86, 0.0, 0, 0
87, 0.0, 0, 0
88, 2392.41, 136308, 96308
89, 0.0, 0, 0
90, 528.82, 105764, 75764
91, 0.0, 0, 0
92, 0.0, 0, 0
93, 1183.885, 136308, 96308
94, 535.485, 107097, 77097
95, 0.0, 0, 0
96, 1028.845, 119804, 79804
97, 1169.505, 120649, 90649
98, 604.4, 120880, 90880
99, 437.85, 87570, 57570
100, 0.0, 0, 0
101, 727.43, 145486, 95486
102, 2119.815, 147619, 97619
103, 2927.53, 119899, 89899
104, 1043.425, 136543, 96543
105, 649.385, 129877, 89877
106, 563.32, 112664, 72664
107, 0.0, 0, 0
108, 0.0, 0, 0
109, 0.0, 0, 0
110, 0.0, 0, 0
111, 0.0, 0, 0
112, 0.0, 0, 0
113, 0.0, 0, 0
114, 1119.445, 137099, 97099
115, 0.0, 0, 0
116, 0.0, 0, 0
117, 0.0, 0, 0
118, 0.0, 0, 0
119, 738.095, 147619, 97619
120, 0.0, 0, 0
121, 0.0, 0, 0
122, 0.0, 0, 0
123, 0.0, 0, 0
124, 660.955, 132191, 92191
125, 0.0, 0, 0
126, 0.0, 0, 0
127, 0.0, 0, 0
128, 0.0, 0, 0
129, 0.0, 0, 0
130, 0.0, 0, 0
131, 0.0, 0, 0
132, 373.4, 74680, 54680
133, 0.0, 0, 0
134, 0.0, 0, 0
135, 0.0, 0, 0
136, 0.0, 0, 0
137, 0.0, 0, 0
138, 673.645, 134729, 94729
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 0.0, 0, 0
142, 0.0, 0, 0
143, 0.0, 0, 0
144, 682.715, 136543, 96543
145, 452.965, 90593, 60593
146, 0.0, 0, 0
147, 0.0, 0, 0
148, 738.095, 147619, 97619
149, 0.0, 0, 0
150, 0.0, 0, 0
151, 0.0, 0, 0
152, 0.0, 0, 0
153, 0.0, 0, 0
154, 0.0, 0, 0
155, 0.0, 0, 0
156, 0.0, 0, 0
157, 0.0, 0, 0
158, 0.0, 0, 0
159, 0.0, 0, 0
160, 459.905, 91981, 61981
161, 0.0, 0, 0
162, 0.0, 0, 0
163, 0.0, 0, 0
164, 0.0, 0, 0
165, 0.0, 0, 0
166, 0.0, 0, 0
167, 0.0, 0, 0
168, 0.0, 0, 0
169, 0.0, 0, 0
170, 0.0, 0, 0
171, 0.0, 0, 0
172, 0.0, 0, 0
173, 0.0, 0, 0
174, 0.0, 0, 0
175, 0.0, 0, 0
176, 0.0, 0, 0
177, 0.0, 0, 0
178, 0.0, 0, 0
179, 0.0, 0, 0
180, 0.0, 0, 0
181, 0.0, 0, 0
182, 0.0, 0, 0
183, 1498.06, 112664, 72664
184, 659.08, 131816, 81816
185, 738.095, 147619, 97619
186, 1654.865, 137787, 97787
187, 0.0, 0, 0
188, 0.0, 0, 0
189, 0.0, 0, 0
190, 0.0, 0, 0
191, 452.965, 90593, 60593
192, 0.0, 0, 0
193, 530.105, 106021, 66021
194, 0.0, 0, 0
195, 738.095, 147619, 97619
196, 0.0, 0, 0
197, 0.0, 0, 0
198, 0.0, 0, 0
199, 0.0, 0, 0
200, 0.0, 0, 0
201, 0.0, 0, 0
202, 1373.505, 147619, 97619
203, 0.0, 0, 0
204, 0.0, 0, 0
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 585.375, 117075, 77075
208, 0.0, 0, 0
209, 437.85, 87570, 57570
210, 0.0, 0, 0
211, 0.0, 0, 0
212, 658.515, 131703, 81703
213, 577.165, 115433, 75433
214, 0.0, 0, 0
215, 0.0, 0, 0
216, 0.0, 0, 0
217, 585.375, 117075, 77075
218, 0.0, 0, 0
219, 0.0, 0, 0
220, 533.24, 106648, 76648
221, 0.0, 0, 0
222, 0.0, 0, 0
223, 585.375, 117075, 77075
224, 1405.515, 142757, 92757
225, 0.0, 0, 0
226, 667.985, 133597, 83597
227, 0.0, 0, 0
228, 0.0, 0, 0
229, 0.0, 0, 0
230, 1377.505, 147619, 97619
231, 0.0, 0, 0
232, 738.095, 147619, 97619
233, 0.0, 0, 0
234, 0.0, 0, 0
235, 738.095, 147619, 97619
236, 0.0, 0, 0
237, 0.0, 0, 0
238, 660.955, 132191, 92191
239, 0.0, 0, 0
240, 1193.095, 121544, 81544
241, 0.0, 0, 0
242, 682.715, 136543, 96543
243, 0.0, 0, 0
244, 0.0, 0, 0
245, 652.495, 130499, 90499
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 0.0, 0, 0
251, 530.105, 106021, 66021
252, 0.0, 0, 0
253, 0.0, 0, 0
254, 738.095, 147619, 97619
255, 0.0, 0, 0
256, 0.0, 0, 0
257, 0.0, 0, 0
258, 0.0, 0, 0
259, 637.17, 127434, 87434
260, 0.0, 0, 0
261, 0.0, 0, 0
262, 0.0, 0, 0
263, 632.05, 126410, 86410
264, 0.0, 0, 0
265, 0.0, 0, 0
266, 0.0, 0, 0
267, 0.0, 0, 0
268, 1401.085, 147619, 97619
269, 0.0, 0, 0
270, 0.0, 0, 0
271, 0.0, 0, 0
272, 0.0, 0, 0
273, 0.0, 0, 0
274, 0.0, 0, 0
275, 1396.61, 147619, 97619
276, 0.0, 0, 0
277, 0.0, 0, 0
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 0.0, 0, 0
281, 404.635, 80927, 50927
282, 0.0, 0, 0
283, 0.0, 0, 0
284, 0.0, 0, 0
285, 0.0, 0, 0
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 0.0, 0, 0
289, 0.0, 0, 0
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 0.0, 0, 0
293, 0.0, 0, 0
294, 0.0, 0, 0
295, 738.095, 147619, 97619
296, 0.0, 0, 0
297, 0.0, 0, 0
298, 0.0, 0, 0
299, 0.0, 0, 0
300, 0.0, 0, 0
301, 0.0, 0, 0
302, 606.96, 121392, 91392
303, 0.0, 0, 0
304, 0.0, 0, 0
305, 0.0, 0, 0
306, 530.105, 106021, 66021
307, 0.0, 0, 0
308, 738.095, 147619, 97619
309, 0.0, 0, 0
310, 0.0, 0, 0
