id, avg_value, best_value, best_weight
0, 104.905, 295, 269
1, 117.875, 295, 269
2, 123.02, 295, 269
3, 108.565, 295, 269
4, 105.53, 295, 269
5, 116.195, 295, 269
6, 112.41, 295, 269
7, 111.9, 295, 269
8, 141.62, 295, 269
9, 151.32, 295, 269
10, 115.865, 295, 269
11, 135.885, 295, 269
12, 167.205, 295, 269
13, 151.77, 295, 269
14, 155.565, 295, 269
15, 158.74, 295, 269
16, 186.96, 295, 269
17, 173.92, 295, 269
18, 178.895, 295, 269
19, 185.62, 295, 269
20, 193.88, 295, 269
21, 190.44, 295, 269
22, 194.17, 295, 269
23, 187.265, 295, 269
24, 203.52, 295, 269
25, 207.545, 295, 269
26, 207.375, 295, 269
27, 193.095, 295, 269
28, 179.785, 295, 269
29, 198.775, 295, 269
30, 218.075, 295, 269
31, 206.15, 295, 269
32, 208.7, 295, 269
33, 196.65, 295, 269
34, 217.565, 295, 269
35, 216.29, 295, 269
36, 216.415, 295, 269
37, 203.865, 295, 269
38, 174.615, 295, 269
39, 185.29, 295, 269
40, 191.795, 295, 269
41, 196.27, 295, 269
42, 203.475, 295, 269
43, 213.945, 295, 269
44, 198.6, 295, 269
45, 141.145, 295, 269
46, 148.765, 295, 269
47, 160.735, 295, 269
48, 173.65, 295, 269
49, 154.34, 295, 269
50, 187.45, 295, 269
51, 170.715, 295, 269
52, 193.945, 295, 269
53, 175.975, 295, 269
54, 162.825, 295, 269
55, 174.27, 295, 269
56, 178.35, 295, 269
57, 181.225, 295, 269
58, 194.015, 295, 269
59, 189.95, 295, 269
60, 212.15, 295, 269
61, 196.3, 295, 269
62, 160.58, 295, 269
63, 165.375, 295, 269
64, 179.84, 295, 269
65, 169.04, 295, 269
66, 167.045, 295, 269
67, 184.705, 295, 269
68, 179.04, 295, 269
69, 161.325, 295, 269
70, 173.61, 295, 269
71, 177.12, 295, 269
72, 182.4, 295, 269
73, 195.45, 295, 269
74, 196.245, 295, 269
75, 199.475, 295, 269
76, 197.305, 295, 269
77, 205.06, 295, 269
78, 205.15, 295, 269
79, 190.17, 295, 269
80, 183.6, 295, 269
81, 179.96, 295, 269
82, 159.45, 295, 269
83, 174.08, 295, 269
84, 185.615, 295, 269
85, 180.38, 295, 269
86, 165.735, 295, 269
87, 168.815, 295, 269
88, 171.56, 295, 269
89, 191.775, 295, 269
90, 203.82, 295, 269
91, 167.32, 295, 269
92, 162.24, 295, 269
93, 184.2, 295, 269
94, 152.51, 295, 269
95, 147.02, 295, 269
96, 154.61, 295, 269
97, 157.09, 295, 269
98, 179.175, 295, 269
99, 161.92, 295, 269
100, 159.57, 295, 269
101, 180.615, 295, 269
102, 158.145, 295, 269
103, 155.495, 295, 269
104, 149.275, 295, 269
105, 163.28, 295, 269
106, 186.345, 295, 269
107, 166.74, 295, 269
108, 155.585, 295, 269
109, 150.12, 295, 269
110, 117.785, 295, 269
111, 132.175, 295, 269
112, 166.17, 295, 269
113, 172.525, 295, 269
114, 168.545, 295, 269
115, 187.885, 295, 269
116, 180.69, 295, 269
117, 175.465, 295, 269
118, 188.355, 295, 269
119, 178.05, 295, 269
120, 174.385, 295, 269
121, 184.84, 295, 269
