id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 0.0, 0, 0
14, 0.0, 0, 0
15, 0.0, 0, 0
16, 0.0, 0, 0
17, 147.23, 29446, 19446
18, 0.0, 0, 0
19, 280.225, 56045, 36045
20, 1335.31, 122153, 92153
21, 1153.535, 126713, 96713
22, 2584.575, 101031, 81031
23, 1010.73, 120125, 90125
24, 1396.905, 123834, 93834
25, 0.0, 0, 0
26, 0.0, 0, 0
27, 0.0, 0, 0
28, 571.155, 114231, 94231
29, 425.575, 85115, 65115
30, 0.0, 0, 0
31, 0.0, 0, 0
32, 0.0, 0, 0
33, 0.0, 0, 0
34, 0.0, 0, 0
35, 0.0, 0, 0
36, 425.575, 85115, 65115
37, 0.0, 0, 0
38, 0.0, 0, 0
39, 0.0, 0, 0
40, 0.0, 0, 0
41, 297.165, 59433, 49433
42, 0.0, 0, 0
43, 0.0, 0, 0
44, 633.565, 126713, 96713
45, 0.0, 0, 0
46, 0.0, 0, 0
47, 633.565, 126713, 96713
48, 0.0, 0, 0
49, 582.295, 116459, 86459
50, 0.0, 0, 0
51, 572.805, 114561, 84561
52, 0.0, 0, 0
53, 0.0, 0, 0
54, 0.0, 0, 0
55, 633.565, 126713, 96713
56, 0.0, 0, 0
57, 0.0, 0, 0
58, 426.14, 85228, 65228
59, 0.0, 0, 0
60, 0.0, 0, 0
61, 0.0, 0, 0
62, 0.0, 0, 0
63, 0.0, 0, 0
64, 0.0, 0, 0
65, 0.0, 0, 0
66, 482.69, 96538, 66538
67, 0.0, 0, 0
68, 0.0, 0, 0
69, 633.565, 126713, 96713
70, 0.0, 0, 0
71, 0.0, 0, 0
72, 0.0, 0, 0
73, 1642.29, 122737, 82737
74, 0.0, 0, 0
75, 0.0, 0, 0
76, 333.46, 66692, 46692
77, 633.565, 126713, 96713
78, 0.0, 0, 0
79, 0.0, 0, 0
80, 0.0, 0, 0
81, 0.0, 0, 0
82, 0.0, 0, 0
83, 0.0, 0, 0
84, 0.0, 0, 0
85, 0.0, 0, 0
86, 633.565, 126713, 96713
87, 0.0, 0, 0
88, 0.0, 0, 0
89, 0.0, 0, 0
90, 0.0, 0, 0
91, 0.0, 0, 0
92, 0.0, 0, 0
93, 0.0, 0, 0
94, 0.0, 0, 0
95, 0.0, 0, 0
96, 0.0, 0, 0
97, 0.0, 0, 0
98, 0.0, 0, 0
99, 0.0, 0, 0
100, 600.625, 120125, 90125
101, 0.0, 0, 0
102, 0.0, 0, 0
103, 0.0, 0, 0
104, 0.0, 0, 0
105, 0.0, 0, 0
106, 0.0, 0, 0
107, 0.0, 0, 0
108, 0.0, 0, 0
109, 0.0, 0, 0
110, 633.565, 126713, 96713
111, 0.0, 0, 0
112, 561.91, 112382, 92382
113, 0.0, 0, 0
114, 0.0, 0, 0
115, 0.0, 0, 0
116, 0.0, 0, 0
117, 0.0, 0, 0
118, 0.0, 0, 0
119, 0.0, 0, 0
120, 0.0, 0, 0
121, 0.0, 0, 0
122, 0.0, 0, 0
123, 0.0, 0, 0
124, 0.0, 0, 0
125, 633.565, 126713, 96713
126, 0.0, 0, 0
127, 633.565, 126713, 96713
128, 0.0, 0, 0
129, 633.565, 126713, 96713
130, 0.0, 0, 0
131, 0.0, 0, 0
132, 425.575, 85115, 65115
133, 614.735, 122947, 92947
134, 0.0, 0, 0
135, 505.155, 101031, 81031
136, 0.0, 0, 0
137, 505.155, 101031, 81031
138, 0.0, 0, 0
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 0.0, 0, 0
142, 0.0, 0, 0
143, 0.0, 0, 0
144, 483.63, 96726, 66726
145, 633.565, 126713, 96713
146, 0.0, 0, 0
147, 0.0, 0, 0
148, 0.0, 0, 0
149, 0.0, 0, 0
150, 633.565, 126713, 96713
151, 257.385, 51477, 31477
152, 0.0, 0, 0
153, 0.0, 0, 0
154, 0.0, 0, 0
155, 0.0, 0, 0
156, 0.0, 0, 0
157, 633.565, 126713, 96713
158, 0.0, 0, 0
159, 633.565, 126713, 96713
160, 0.0, 0, 0
161, 505.155, 101031, 81031
162, 0.0, 0, 0
163, 0.0, 0, 0
164, 614.735, 122947, 92947
165, 0.0, 0, 0
166, 0.0, 0, 0
167, 0.0, 0, 0
168, 0.0, 0, 0
169, 0.0, 0, 0
170, 336.4, 67280, 47280
171, 505.155, 101031, 81031
172, 511.175, 102235, 72235
173, 0.0, 0, 0
174, 0.0, 0, 0
175, 0.0, 0, 0
176, 0.0, 0, 0
177, 0.0, 0, 0
178, 0.0, 0, 0
179, 0.0, 0, 0
180, 0.0, 0, 0
181, 0.0, 0, 0
182, 0.0, 0, 0
183, 0.0, 0, 0
184, 0.0, 0, 0
185, 0.0, 0, 0
186, 0.0, 0, 0
187, 0.0, 0, 0
188, 0.0, 0, 0
189, 0.0, 0, 0
190, 0.0, 0, 0
191, 0.0, 0, 0
192, 0.0, 0, 0
193, 0.0, 0, 0
194, 0.0, 0, 0
195, 502.715, 100543, 70543
196, 0.0, 0, 0
197, 0.0, 0, 0
198, 0.0, 0, 0
199, 0.0, 0, 0
200, 0.0, 0, 0
201, 0.0, 0, 0
202, 0.0, 0, 0
203, 0.0, 0, 0
204, 472.215, 94443, 74443
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 455.47, 91094, 81094
208, 505.155, 101031, 81031
209, 0.0, 0, 0
210, 0.0, 0, 0
211, 633.565, 126713, 96713
212, 0.0, 0, 0
213, 0.0, 0, 0
214, 0.0, 0, 0
215, 1100.82, 135049, 95049
216, 511.655, 102331, 82331
217, 0.0, 0, 0
218, 1206.385, 126713, 96713
219, 683.705, 136741, 96741
220, 0.0, 0, 0
221, 0.0, 0, 0
222, 0.0, 0, 0
223, 0.0, 0, 0
224, 0.0, 0, 0
225, 0.0, 0, 0
226, 0.0, 0, 0
227, 0.0, 0, 0
228, 0.0, 0, 0
229, 0.0, 0, 0
230, 0.0, 0, 0
231, 0.0, 0, 0
232, 0.0, 0, 0
233, 0.0, 0, 0
234, 688.435, 137687, 97687
235, 0.0, 0, 0
236, 655.22, 131044, 91044
237, 0.0, 0, 0
238, 0.0, 0, 0
239, 0.0, 0, 0
240, 0.0, 0, 0
241, 0.0, 0, 0
242, 372.1, 74420, 54420
243, 511.175, 102235, 72235
244, 0.0, 0, 0
245, 0.0, 0, 0
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 0.0, 0, 0
251, 0.0, 0, 0
252, 426.41, 85282, 55282
253, 0.0, 0, 0
254, 0.0, 0, 0
255, 0.0, 0, 0
256, 0.0, 0, 0
257, 0.0, 0, 0
258, 0.0, 0, 0
259, 0.0, 0, 0
260, 0.0, 0, 0
261, 0.0, 0, 0
262, 688.435, 137687, 97687
263, 515.905, 103181, 73181
264, 0.0, 0, 0
265, 0.0, 0, 0
266, 0.0, 0, 0
267, 0.0, 0, 0
268, 0.0, 0, 0
269, 0.0, 0, 0
270, 0.0, 0, 0
271, 0.0, 0, 0
272, 0.0, 0, 0
273, 0.0, 0, 0
274, 0.0, 0, 0
275, 0.0, 0, 0
276, 0.0, 0, 0
277, 0.0, 0, 0
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 633.195, 126639, 96639
281, 0.0, 0, 0
282, 0.0, 0, 0
283, 0.0, 0, 0
284, 609.42, 121884, 81884
285, 0.0, 0, 0
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 464.635, 92927, 62927
289, 0.0, 0, 0
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 1322.835, 137687, 97687
293, 0.0, 0, 0
294, 0.0, 0, 0
295, 0.0, 0, 0
296, 0.0, 0, 0
297, 0.0, 0, 0
298, 0.0, 0, 0
299, 0.0, 0, 0
300, 0.0, 0, 0
301, 586.25, 117250, 87250
302, 0.0, 0, 0
303, 0.0, 0, 0
304, 0.0, 0, 0
305, 0.0, 0, 0
306, 0.0, 0, 0
307, 0.0, 0, 0
308, 0.0, 0, 0
309, 0.0, 0, 0
310, 0.0, 0, 0
311, 688.435, 137687, 97687
312, 0.0, 0, 0
313, 0.0, 0, 0
314, 0.0, 0, 0
315, 688.435, 137687, 97687
316, 0.0, 0, 0
