id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 1084.265, 116781, 96781
14, 0.0, 0, 0
15, 0.0, 0, 0
16, 0.0, 0, 0
17, 0.0, 0, 0
18, 0.0, 0, 0
19, 0.0, 0, 0
20, 390.92, 78184, 58184
21, 0.0, 0, 0
22, 0.0, 0, 0
23, 0.0, 0, 0
24, 0.0, 0, 0
25, 465.685, 93137, 73137
26, 0.0, 0, 0
27, 0.0, 0, 0
28, 1055.845, 116781, 96781
29, 0.0, 0, 0
30, 624.935, 124987, 94987
31, 596.745, 119349, 89349
32, 1333.355, 100957, 80957
33, 0.0, 0, 0
34, 0.0, 0, 0
35, 272.7, 54540, 34540
36, 0.0, 0, 0
37, 540.215, 108043, 78043
38, 0.0, 0, 0
39, 0.0, 0, 0
40, 0.0, 0, 0
41, 0.0, 0, 0
42, 0.0, 0, 0
43, 514.34, 102868, 82868
44, 0.0, 0, 0
45, 0.0, 0, 0
46, 0.0, 0, 0
47, 0.0, 0, 0
48, 502.64, 100528, 80528
49, 0.0, 0, 0
50, 0.0, 0, 0
51, 0.0, 0, 0
52, 0.0, 0, 0
53, 0.0, 0, 0
54, 0.0, 0, 0
55, 449.515, 89903, 69903
56, 0.0, 0, 0
57, 416.945, 83389, 63389
58, 0.0, 0, 0
59, 0.0, 0, 0
60, 0.0, 0, 0
61, 0.0, 0, 0
62, 624.935, 124987, 94987
63, 0.0, 0, 0
64, 0.0, 0, 0
65, 0.0, 0, 0
66, 0.0, 0, 0
67, 0.0, 0, 0
68, 0.0, 0, 0
69, 0.0, 0, 0
70, 0.0, 0, 0
71, 549.355, 109871, 79871
72, 0.0, 0, 0
73, 0.0, 0, 0
74, 0.0, 0, 0
75, 0.0, 0, 0
76, 549.355, 109871, 79871
77, 0.0, 0, 0
78, 624.935, 124987, 94987
79, 0.0, 0, 0
80, 0.0, 0, 0
81, 0.0, 0, 0
82, 0.0, 0, 0
83, 0.0, 0, 0
84, 0.0, 0, 0
85, 489.12, 97824, 67824
86, 0.0, 0, 0
87, 0.0, 0, 0
88, 472.215, 94443, 74443
89, 500.025, 100005, 70005
90, 0.0, 0, 0
91, 0.0, 0, 0
92, 152.72, 30544, 20544
93, 0.0, 0, 0
94, 0.0, 0, 0
95, 0.0, 0, 0
96, 0.0, 0, 0
97, 566.26, 113252, 73252
98, 0.0, 0, 0
99, 0.0, 0, 0
100, 0.0, 0, 0
101, 0.0, 0, 0
102, 0.0, 0, 0
103, 0.0, 0, 0
104, 0.0, 0, 0
105, 359.555, 71911, 51911
106, 519.83, 103966, 83966
107, 985.37, 107097, 77097
108, 0.0, 0, 0
109, 596.45, 119290, 89290
110, 0.0, 0, 0
111, 0.0, 0, 0
112, 0.0, 0, 0
113, 0.0, 0, 0
114, 889.16, 124987, 94987
115, 621.345, 124269, 94269
116, 1097.15, 124987, 94987
117, 416.945, 83389, 63389
118, 623.06, 124612, 84612
119, 0.0, 0, 0
120, 0.0, 0, 0
121, 0.0, 0, 0
122, 0.0, 0, 0
123, 0.0, 0, 0
124, 0.0, 0, 0
125, 0.0, 0, 0
126, 0.0, 0, 0
127, 619.445, 123889, 93889
128, 0.0, 0, 0
129, 0.0, 0, 0
130, 0.0, 0, 0
131, 535.485, 107097, 77097
132, 0.0, 0, 0
133, 0.0, 0, 0
134, 596.45, 119290, 89290
135, 0.0, 0, 0
136, 0.0, 0, 0
137, 0.0, 0, 0
138, 0.0, 0, 0
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 0.0, 0, 0
142, 0.0, 0, 0
143, 0.0, 0, 0
144, 0.0, 0, 0
145, 0.0, 0, 0
146, 0.0, 0, 0
147, 0.0, 0, 0
148, 623.06, 124612, 84612
149, 0.0, 0, 0
150, 0.0, 0, 0
151, 0.0, 0, 0
152, 0.0, 0, 0
153, 0.0, 0, 0
154, 0.0, 0, 0
155, 0.0, 0, 0
156, 0.0, 0, 0
157, 0.0, 0, 0
158, 0.0, 0, 0
159, 803.805, 119394, 89394
160, 0.0, 0, 0
161, 0.0, 0, 0
162, 0.0, 0, 0
163, 0.0, 0, 0
164, 0.0, 0, 0
165, 0.0, 0, 0
166, 0.0, 0, 0
167, 0.0, 0, 0
168, 0.0, 0, 0
169, 604.4, 120880, 90880
170, 1205.025, 120880, 90880
171, 1214.535, 124987, 94987
172, 0.0, 0, 0
173, 0.0, 0, 0
174, 0.0, 0, 0
175, 207.99, 41598, 31598
176, 0.0, 0, 0
177, 1111.26, 127809, 97809
178, 525.385, 105077, 75077
179, 0.0, 0, 0
180, 0.0, 0, 0
181, 0.0, 0, 0
182, 0.0, 0, 0
183, 0.0, 0, 0
184, 624.935, 124987, 94987
185, 0.0, 0, 0
186, 0.0, 0, 0
187, 0.0, 0, 0
188, 610.56, 122112, 92112
189, 639.045, 127809, 97809
190, 431.055, 86211, 66211
191, 0.0, 0, 0
192, 0.0, 0, 0
193, 639.045, 127809, 97809
194, 0.0, 0, 0
195, 0.0, 0, 0
196, 0.0, 0, 0
197, 639.045, 127809, 97809
198, 0.0, 0, 0
199, 431.055, 86211, 66211
200, 0.0, 0, 0
201, 639.045, 127809, 97809
202, 0.0, 0, 0
203, 0.0, 0, 0
204, 0.0, 0, 0
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 0.0, 0, 0
208, 0.0, 0, 0
209, 0.0, 0, 0
210, 0.0, 0, 0
211, 0.0, 0, 0
212, 0.0, 0, 0
213, 0.0, 0, 0
214, 540.215, 108043, 78043
215, 0.0, 0, 0
216, 360.71, 72142, 52142
217, 0.0, 0, 0
218, 0.0, 0, 0
219, 0.0, 0, 0
220, 0.0, 0, 0
221, 0.0, 0, 0
222, 0.0, 0, 0
223, 0.0, 0, 0
224, 0.0, 0, 0
225, 0.0, 0, 0
226, 0.0, 0, 0
227, 0.0, 0, 0
228, 0.0, 0, 0
229, 0.0, 0, 0
230, 0.0, 0, 0
231, 0.0, 0, 0
232, 639.045, 127809, 97809
233, 0.0, 0, 0
234, 542.56, 108512, 88512
235, 639.045, 127809, 97809
236, 0.0, 0, 0
237, 0.0, 0, 0
238, 0.0, 0, 0
239, 0.0, 0, 0
240, 0.0, 0, 0
241, 0.0, 0, 0
242, 0.0, 0, 0
243, 0.0, 0, 0
244, 0.0, 0, 0
245, 0.0, 0, 0
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 486.325, 97265, 77265
251, 0.0, 0, 0
252, 0.0, 0, 0
253, 0.0, 0, 0
254, 0.0, 0, 0
255, 0.0, 0, 0
256, 639.045, 127809, 97809
257, 603.585, 120717, 90717
258, 0.0, 0, 0
259, 0.0, 0, 0
260, 0.0, 0, 0
261, 0.0, 0, 0
262, 0.0, 0, 0
263, 541.795, 108359, 88359
264, 0.0, 0, 0
265, 0.0, 0, 0
266, 560.03, 112006, 82006
267, 0.0, 0, 0
268, 0.0, 0, 0
269, 0.0, 0, 0
270, 0.0, 0, 0
271, 0.0, 0, 0
272, 0.0, 0, 0
273, 639.045, 127809, 97809
274, 639.045, 127809, 97809
275, 0.0, 0, 0
276, 0.0, 0, 0
277, 0.0, 0, 0
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 0.0, 0, 0
281, 0.0, 0, 0
282, 0.0, 0, 0
283, 0.0, 0, 0
284, 0.0, 0, 0
285, 639.045, 127809, 97809
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 0.0, 0, 0
289, 0.0, 0, 0
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 0.0, 0, 0
293, 0.0, 0, 0
294, 639.045, 127809, 97809
295, 0.0, 0, 0
296, 0.0, 0, 0
297, 0.0, 0, 0
298, 0.0, 0, 0
299, 0.0, 0, 0
300, 486.325, 97265, 77265
301, 0.0, 0, 0
302, 0.0, 0, 0
303, 0.0, 0, 0
304, 0.0, 0, 0
305, 0.0, 0, 0
306, 0.0, 0, 0
307, 567.545, 113509, 83509
308, 0.0, 0, 0
309, 0.0, 0, 0
310, 0.0, 0, 0
311, 0.0, 0, 0
312, 0.0, 0, 0
313, 0.0, 0, 0
314, 0.0, 0, 0
315, 639.045, 127809, 97809
316, 0.0, 0, 0
