id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 891.695, 136741, 96741
14, 0.0, 0, 0
15, 1155.15, 124382, 94382
16, 0.0, 0, 0
17, 0.0, 0, 0
18, 0.0, 0, 0
19, 0.0, 0, 0
20, 634.815, 126963, 96963
21, 0.0, 0, 0
22, 0.0, 0, 0
23, 0.0, 0, 0
24, 0.0, 0, 0
25, 0.0, 0, 0
26, 0.0, 0, 0
27, 0.0, 0, 0
28, 683.705, 136741, 96741
29, 0.0, 0, 0
30, 0.0, 0, 0
31, 0.0, 0, 0
32, 0.0, 0, 0
33, 0.0, 0, 0
34, 0.0, 0, 0
35, 1074.035, 147527, 97527
36, 1075.19, 113252, 73252
37, 1290.085, 132330, 92330
38, 0.0, 0, 0
39, 0.0, 0, 0
40, 578.935, 115787, 85787
41, 0.0, 0, 0
42, 0.0, 0, 0
43, 737.635, 147527, 97527
44, 358.27, 71654, 41654
45, 0.0, 0, 0
46, 584.915, 116983, 76983
47, 0.0, 0, 0
48, 469.775, 93955, 63955
49, 584.915, 116983, 76983
50, 0.0, 0, 0
51, 584.915, 116983, 76983
52, 0.0, 0, 0
53, 0.0, 0, 0
54, 0.0, 0, 0
55, 0.0, 0, 0
56, 609.225, 121845, 81845
57, 737.635, 147527, 97527
58, 0.0, 0, 0
59, 562.165, 112433, 72433
60, 0.0, 0, 0
61, 0.0, 0, 0
62, 737.635, 147527, 97527
63, 0.0, 0, 0
64, 0.0, 0, 0
65, 335.245, 67049, 47049
66, 0.0, 0, 0
67, 0.0, 0, 0
68, 0.0, 0, 0
69, 0.0, 0, 0
70, 0.0, 0, 0
71, 0.0, 0, 0
72, 0.0, 0, 0
73, 0.0, 0, 0
74, 0.0, 0, 0
75, 0.0, 0, 0
76, 0.0, 0, 0
77, 0.0, 0, 0
78, 0.0, 0, 0
79, 0.0, 0, 0
80, 0.0, 0, 0
81, 0.0, 0, 0
82, 0.0, 0, 0
83, 0.0, 0, 0
84, 0.0, 0, 0
85, 0.0, 0, 0
86, 0.0, 0, 0
87, 0.0, 0, 0
88, 0.0, 0, 0
89, 0.0, 0, 0
90, 0.0, 0, 0
91, 0.0, 0, 0
92, 0.0, 0, 0
93, 0.0, 0, 0
94, 0.0, 0, 0
95, 0.0, 0, 0
96, 0.0, 0, 0
97, 737.635, 147527, 97527
98, 0.0, 0, 0
99, 0.0, 0, 0
100, 0.0, 0, 0
101, 0.0, 0, 0
102, 0.0, 0, 0
103, 0.0, 0, 0
104, 0.0, 0, 0
105, 584.915, 116983, 76983
106, 0.0, 0, 0
107, 0.0, 0, 0
108, 0.0, 0, 0
109, 0.0, 0, 0
110, 0.0, 0, 0
111, 0.0, 0, 0
112, 0.0, 0, 0
113, 0.0, 0, 0
114, 0.0, 0, 0
115, 0.0, 0, 0
116, 0.0, 0, 0
117, 0.0, 0, 0
118, 0.0, 0, 0
119, 0.0, 0, 0
120, 0.0, 0, 0
121, 0.0, 0, 0
122, 737.635, 147527, 97527
123, 0.0, 0, 0
124, 0.0, 0, 0
125, 0.0, 0, 0
126, 0.0, 0, 0
127, 0.0, 0, 0
128, 0.0, 0, 0
129, 1346.86, 147527, 97527
130, 0.0, 0, 0
131, 0.0, 0, 0
132, 657.555, 131511, 91511
133, 0.0, 0, 0
134, 0.0, 0, 0
135, 0.0, 0, 0
136, 453.66, 90732, 60732
137, 0.0, 0, 0
138, 0.0, 0, 0
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 0.0, 0, 0
142, 0.0, 0, 0
143, 0.0, 0, 0
144, 0.0, 0, 0
145, 325.25, 65050, 45050
146, 0.0, 0, 0
147, 0.0, 0, 0
148, 0.0, 0, 0
149, 0.0, 0, 0
150, 0.0, 0, 0
151, 0.0, 0, 0
152, 737.635, 147527, 97527
153, 0.0, 0, 0
154, 1404.465, 147527, 97527
155, 737.635, 147527, 97527
156, 0.0, 0, 0
157, 737.635, 147527, 97527
158, 568.94, 113788, 83788
159, 0.0, 0, 0
160, 639.02, 127804, 97804
161, 0.0, 0, 0
162, 507.775, 101555, 71555
163, 0.0, 0, 0
164, 0.0, 0, 0
165, 283.975, 56795, 36795
166, 537.855, 107571, 67571
167, 0.0, 0, 0
168, 0.0, 0, 0
169, 0.0, 0, 0
170, 0.0, 0, 0
171, 541.36, 108272, 68272
172, 0.0, 0, 0
173, 0.0, 0, 0
174, 737.635, 147527, 97527
175, 0.0, 0, 0
176, 0.0, 0, 0
177, 0.0, 0, 0
178, 687.28, 137456, 97456
179, 0.0, 0, 0
180, 378.08, 75616, 45616
181, 737.635, 147527, 97527
182, 1414.245, 147527, 97527
183, 0.0, 0, 0
184, 1291.055, 142778, 92778
185, 0.0, 0, 0
186, 0.0, 0, 0
187, 0.0, 0, 0
188, 0.0, 0, 0
189, 0.0, 0, 0
190, 0.0, 0, 0
191, 0.0, 0, 0
192, 737.635, 147527, 97527
193, 0.0, 0, 0
194, 0.0, 0, 0
195, 0.0, 0, 0
196, 0.0, 0, 0
197, 609.225, 121845, 81845
198, 0.0, 0, 0
199, 0.0, 0, 0
200, 0.0, 0, 0
201, 713.89, 142778, 92778
202, 0.0, 0, 0
203, 565.105, 113021, 73021
204, 0.0, 0, 0
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 0.0, 0, 0
208, 0.0, 0, 0
209, 0.0, 0, 0
210, 737.635, 147527, 97527
211, 0.0, 0, 0
212, 0.0, 0, 0
213, 0.0, 0, 0
214, 0.0, 0, 0
215, 0.0, 0, 0
216, 0.0, 0, 0
217, 0.0, 0, 0
218, 705.575, 141115, 91115
219, 0.0, 0, 0
220, 0.0, 0, 0
221, 737.635, 147527, 97527
222, 584.915, 116983, 76983
223, 0.0, 0, 0
224, 0.0, 0, 0
225, 402.39, 80478, 50478
226, 584.915, 116983, 76983
227, 737.635, 147527, 97527
228, 737.635, 147527, 97527
229, 0.0, 0, 0
230, 0.0, 0, 0
231, 0.0, 0, 0
232, 0.0, 0, 0
233, 0.0, 0, 0
234, 0.0, 0, 0
235, 609.225, 121845, 81845
236, 0.0, 0, 0
237, 0.0, 0, 0
238, 737.635, 147527, 97527
239, 0.0, 0, 0
240, 0.0, 0, 0
241, 0.0, 0, 0
242, 0.0, 0, 0
243, 0.0, 0, 0
244, 0.0, 0, 0
245, 0.0, 0, 0
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 0.0, 0, 0
251, 0.0, 0, 0
252, 0.0, 0, 0
253, 491.575, 98315, 78315
254, 660.495, 132099, 92099
255, 660.495, 132099, 92099
256, 0.0, 0, 0
257, 0.0, 0, 0
258, 0.0, 0, 0
259, 737.635, 147527, 97527
260, 0.0, 0, 0
261, 0.0, 0, 0
262, 0.0, 0, 0
263, 0.0, 0, 0
264, 0.0, 0, 0
265, 0.0, 0, 0
266, 473.55, 94710, 64710
267, 0.0, 0, 0
268, 0.0, 0, 0
269, 0.0, 0, 0
270, 0.0, 0, 0
271, 660.495, 132099, 92099
272, 0.0, 0, 0
273, 681.83, 136366, 86366
274, 0.0, 0, 0
275, 655.435, 131087, 91087
276, 0.0, 0, 0
277, 0.0, 0, 0
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 0.0, 0, 0
281, 249.67, 49934, 29934
282, 0.0, 0, 0
283, 0.0, 0, 0
284, 0.0, 0, 0
285, 0.0, 0, 0
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 0.0, 0, 0
289, 0.0, 0, 0
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 0.0, 0, 0
293, 0.0, 0, 0
294, 0.0, 0, 0
295, 0.0, 0, 0
296, 0.0, 0, 0
297, 0.0, 0, 0
298, 0.0, 0, 0
299, 737.635, 147527, 97527
300, 0.0, 0, 0
301, 0.0, 0, 0
302, 732.145, 146429, 96429
303, 456.505, 91301, 61301
304, 660.495, 132099, 92099
305, 656.27, 131254, 81254
306, 0.0, 0, 0
307, 577.165, 115433, 75433
308, 1163.965, 142061, 92061
309, 0.0, 0, 0
310, 0.0, 0, 0
311, 0.0, 0, 0
312, 0.0, 0, 0
313, 0.0, 0, 0
314, 622.495, 124499, 84499
315, 646.08, 129216, 89216
