id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 359.555, 71911, 51911
13, 580.77, 116154, 86154
14, 562.475, 112495, 92495
15, 0.0, 0, 0
16, 0.0, 0, 0
17, 867.95, 97412, 67412
18, 0.0, 0, 0
19, 0.0, 0, 0
20, 283.975, 56795, 36795
21, 580.77, 116154, 86154
22, 1374.82, 123016, 93016
23, 819.46, 106866, 76866
24, 0.0, 0, 0
25, 0.0, 0, 0
26, 0.0, 0, 0
27, 0.0, 0, 0
28, 0.0, 0, 0
29, 0.0, 0, 0
30, 1335.845, 136348, 96348
31, 0.0, 0, 0
32, 1136.74, 136348, 96348
33, 0.0, 0, 0
34, 0.0, 0, 0
35, 1078.64, 109924, 69924
36, 1771.08, 122621, 92621
37, 0.0, 0, 0
38, 0.0, 0, 0
39, 1721.98, 129665, 89665
40, 0.0, 0, 0
41, 229.86, 45972, 25972
42, 0.0, 0, 0
43, 207.99, 41598, 31598
44, 0.0, 0, 0
45, 0.0, 0, 0
46, 0.0, 0, 0
47, 0.0, 0, 0
48, 533.045, 106609, 66609
49, 529.02, 105804, 75804
50, 0.0, 0, 0
51, 0.0, 0, 0
52, 526.12, 105224, 75224
53, 0.0, 0, 0
54, 0.0, 0, 0
55, 0.0, 0, 0
56, 0.0, 0, 0
57, 681.74, 136348, 96348
58, 0.0, 0, 0
59, 0.0, 0, 0
60, 0.0, 0, 0
61, 0.0, 0, 0
62, 0.0, 0, 0
63, 0.0, 0, 0
64, 0.0, 0, 0
65, 0.0, 0, 0
66, 0.0, 0, 0
67, 0.0, 0, 0
68, 0.0, 0, 0
69, 0.0, 0, 0
70, 0.0, 0, 0
71, 0.0, 0, 0
72, 0.0, 0, 0
73, 0.0, 0, 0
74, 404.635, 80927, 50927
75, 0.0, 0, 0
76, 611.47, 122294, 82294
77, 0.0, 0, 0
78, 533.045, 106609, 66609
79, 0.0, 0, 0
80, 0.0, 0, 0
81, 0.0, 0, 0
82, 0.0, 0, 0
83, 0.0, 0, 0
84, 0.0, 0, 0
85, 0.0, 0, 0
86, 681.74, 136348, 96348
87, 0.0, 0, 0
88, 0.0, 0, 0
89, 0.0, 0, 0
90, 0.0, 0, 0
91, 1361.235, 136348, 96348
92, 0.0, 0, 0
93, 0.0, 0, 0
94, 0.0, 0, 0
95, 0.0, 0, 0
96, 0.0, 0, 0
97, 0.0, 0, 0
98, 0.0, 0, 0
99, 427.06, 85412, 65412
100, 0.0, 0, 0
101, 1969.965, 136594, 96594
102, 619.025, 123805, 93805
103, 0.0, 0, 0
104, 0.0, 0, 0
105, 0.0, 0, 0
106, 0.0, 0, 0
107, 484.82, 96964, 66964
108, 1182.995, 136594, 96594
109, 0.0, 0, 0
110, 659.595, 131919, 91919
111, 0.0, 0, 0
112, 0.0, 0, 0
113, 0.0, 0, 0
114, 581.375, 116275, 76275
115, 0.0, 0, 0
116, 682.97, 136594, 96594
117, 0.0, 0, 0
118, 0.0, 0, 0
119, 0.0, 0, 0
120, 380.89, 76178, 46178
121, 0.0, 0, 0
122, 0.0, 0, 0
123, 682.97, 136594, 96594
124, 577.165, 115433, 75433
125, 0.0, 0, 0
126, 1338.69, 136594, 96594
127, 2020.135, 136594, 96594
128, 0.0, 0, 0
129, 615.08, 123016, 93016
130, 0.0, 0, 0
131, 712.385, 142477, 92477
132, 0.0, 0, 0
133, 1221.85, 132404, 82404
134, 1085.685, 110415, 80415
135, 0.0, 0, 0
136, 583.41, 116682, 76682
137, 0.0, 0, 0
138, 0.0, 0, 0
139, 0.0, 0, 0
140, 0.0, 0, 0
141, 1942.81, 136889, 96889
142, 1397.225, 142477, 92477
143, 0.0, 0, 0
144, 0.0, 0, 0
145, 0.0, 0, 0
146, 0.0, 0, 0
147, 0.0, 0, 0
148, 0.0, 0, 0
149, 0.0, 0, 0
150, 455.0, 91000, 61000
151, 0.0, 0, 0
152, 0.0, 0, 0
153, 0.0, 0, 0
154, 0.0, 0, 0
155, 0.0, 0, 0
156, 712.385, 142477, 92477
157, 0.0, 0, 0
158, 0.0, 0, 0
159, 353.345, 70669, 40669
160, 678.8, 135760, 95760
161, 537.61, 107522, 67522
162, 537.61, 107522, 67522
163, 0.0, 0, 0
164, 0.0, 0, 0
165, 0.0, 0, 0
166, 0.0, 0, 0
167, 533.045, 106609, 66609
168, 537.61, 107522, 67522
169, 0.0, 0, 0
170, 712.385, 142477, 92477
171, 1263.4, 132404, 82404
172, 0.0, 0, 0
173, 0.0, 0, 0
174, 0.0, 0, 0
175, 0.0, 0, 0
176, 0.0, 0, 0
177, 0.0, 0, 0
178, 0.0, 0, 0
179, 583.975, 116795, 76795
180, 0.0, 0, 0
181, 0.0, 0, 0
182, 0.0, 0, 0
183, 583.975, 116795, 76795
184, 0.0, 0, 0
185, 0.0, 0, 0
186, 0.0, 0, 0
187, 0.0, 0, 0
188, 0.0, 0, 0
189, 0.0, 0, 0
190, 0.0, 0, 0
191, 0.0, 0, 0
192, 0.0, 0, 0
193, 0.0, 0, 0
194, 0.0, 0, 0
195, 0.0, 0, 0
196, 0.0, 0, 0
197, 0.0, 0, 0
198, 0.0, 0, 0
199, 0.0, 0, 0
200, 0.0, 0, 0
201, 0.0, 0, 0
202, 0.0, 0, 0
203, 0.0, 0, 0
204, 0.0, 0, 0
205, 0.0, 0, 0
206, 0.0, 0, 0
207, 0.0, 0, 0
208, 716.135, 143227, 93227
209, 712.385, 142477, 92477
210, 502.345, 100469, 70469
211, 0.0, 0, 0
212, 0.0, 0, 0
213, 0.0, 0, 0
214, 0.0, 0, 0
215, 0.0, 0, 0
216, 0.0, 0, 0
217, 0.0, 0, 0
218, 0.0, 0, 0
219, 0.0, 0, 0
220, 0.0, 0, 0
221, 0.0, 0, 0
222, 0.0, 0, 0
223, 0.0, 0, 0
224, 380.325, 76065, 46065
225, 0.0, 0, 0
226, 0.0, 0, 0
227, 734.955, 146991, 96991
228, 1451.09, 146991, 96991
229, 0.0, 0, 0
230, 0.0, 0, 0
231, 688.805, 137761, 87761
232, 0.0, 0, 0
233, 0.0, 0, 0
234, 588.88, 117776, 77776
235, 0.0, 0, 0
236, 0.0, 0, 0
237, 1391.485, 146991, 96991
238, 0.0, 0, 0
239, 0.0, 0, 0
240, 0.0, 0, 0
241, 0.0, 0, 0
242, 0.0, 0, 0
243, 0.0, 0, 0
244, 0.0, 0, 0
245, 0.0, 0, 0
246, 0.0, 0, 0
247, 0.0, 0, 0
248, 0.0, 0, 0
249, 0.0, 0, 0
250, 0.0, 0, 0
251, 0.0, 0, 0
252, 0.0, 0, 0
253, 0.0, 0, 0
254, 734.955, 146991, 96991
255, 0.0, 0, 0
256, 0.0, 0, 0
257, 0.0, 0, 0
258, 0.0, 0, 0
259, 0.0, 0, 0
260, 1340.935, 146991, 96991
261, 734.955, 146991, 96991
262, 0.0, 0, 0
263, 0.0, 0, 0
264, 0.0, 0, 0
265, 657.815, 131563, 91563
266, 0.0, 0, 0
267, 0.0, 0, 0
268, 0.0, 0, 0
269, 0.0, 0, 0
270, 0.0, 0, 0
271, 0.0, 0, 0
272, 0.0, 0, 0
273, 656.53, 131306, 81306
274, 0.0, 0, 0
275, 0.0, 0, 0
276, 0.0, 0, 0
277, 716.135, 143227, 93227
278, 0.0, 0, 0
279, 0.0, 0, 0
280, 0.0, 0, 0
281, 0.0, 0, 0
282, 0.0, 0, 0
283, 0.0, 0, 0
284, 0.0, 0, 0
285, 0.0, 0, 0
286, 0.0, 0, 0
287, 0.0, 0, 0
288, 0.0, 0, 0
289, 635.85, 127170, 87170
290, 0.0, 0, 0
291, 0.0, 0, 0
292, 0.0, 0, 0
293, 587.725, 117545, 77545
294, 0.0, 0, 0
295, 0.0, 0, 0
296, 0.0, 0, 0
297, 617.57, 123514, 83514
298, 734.955, 146991, 96991
299, 657.815, 131563, 91563
300, 1036.46, 124702, 84702
301, 1388.545, 146991, 96991
302, 1233.5, 141076, 91076
303, 731.45, 146290, 96290
304, 2057.635, 146991, 96991
305, 450.98, 90196, 60196
306, 560.18, 112036, 72036
307, 734.955, 146991, 96991
308, 528.12, 105624, 65624
309, 0.0, 0, 0
310, 0.0, 0, 0
311, 727.7, 145540, 95540
