id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 0.0, 0, 0
14, 0.0, 0, 0
15, 5.05, 1345, 945
16, 0.0, 0, 0
17, 6.962, 1395, 895
18, 15.402, 1339, 939
19, 25.408, 1689, 989
20, 27.432, 1596, 996
21, 51.442, 1496, 996
22, 51.0, 1538, 938
23, 90.072, 1797, 997
24, 114.848, 1754, 954
25, 147.922, 1853, 953
26, 173.124, 1696, 996
27, 158.106, 1787, 987
28, 234.242, 2085, 985
29, 344.398, 1935, 935
30, 339.548, 2094, 994
31, 395.636, 1940, 940
32, 444.09, 2094, 994
33, 524.95, 2079, 979
34, 582.034, 2094, 994
35, 656.17, 2094, 994
36, 651.736, 2094, 994
37, 697.132, 2094, 994
38, 693.658, 2094, 994
39, 873.178, 2094, 994
40, 864.0, 2094, 994
41, 412.172, 2095, 995
42, 462.1, 2095, 995
43, 433.73, 2197, 997
44, 441.49, 2194, 994
45, 461.072, 2197, 997
46, 559.296, 2197, 997
47, 592.322, 2290, 990
48, 583.38, 2262, 962
49, 568.792, 2290, 990
50, 665.758, 2290, 990
51, 680.044, 2290, 990
52, 746.212, 2290, 990
53, 886.334, 2290, 990
54, 837.12, 2290, 990
55, 976.382, 2290, 990
56, 1112.782, 2290, 990
57, 1234.118, 2290, 990
58, 1330.182, 2290, 990
59, 1338.818, 2290, 990
60, 1229.214, 2290, 990
61, 1245.246, 2290, 990
62, 1420.724, 2290, 990
63, 1351.214, 2290, 990
64, 1511.426, 2290, 990
65, 1150.706, 2290, 990
66, 1208.936, 2290, 990
67, 1384.988, 2290, 990
68, 1003.294, 2290, 990
69, 1075.056, 2290, 990
70, 1192.288, 2290, 990
71, 1297.224, 2290, 990
72, 1337.26, 2290, 990
73, 1417.09, 2290, 990
74, 1465.318, 2290, 990
75, 1595.76, 2290, 990
76, 1245.704, 2290, 990
77, 1319.578, 2290, 990
78, 1359.83, 2290, 990
79, 1512.1, 2290, 990
80, 1597.696, 2290, 990
81, 1614.204, 2290, 990
82, 1622.094, 2290, 990
83, 1205.314, 2290, 990
84, 1419.88, 2290, 990
85, 1361.354, 2290, 990
86, 1406.102, 2290, 990
87, 1475.306, 2290, 990
88, 1590.088, 2290, 990
89, 1595.554, 2290, 990
90, 1561.28, 2290, 990
91, 1120.806, 2290, 990
92, 1220.496, 2290, 990
93, 1333.774, 2290, 990
94, 1151.294, 2290, 990
95, 976.776, 2290, 990
96, 676.352, 2290, 990
97, 303.654, 2290, 990
98, 363.108, 2290, 990
99, 484.344, 2290, 990
100, 544.98, 2290, 990
101, 525.654, 2290, 990
102, 578.998, 2290, 990
103, 445.708, 2290, 990
104, 520.766, 2290, 990
105, 474.66, 2290, 990
106, 533.528, 2290, 990
107, 592.08, 2290, 990
108, 293.444, 2290, 990
109, 242.79, 2290, 990
110, 335.85, 2290, 990
111, 449.368, 2290, 990
112, 412.378, 2290, 990
113, 321.48, 2290, 990
114, 399.34, 2290, 990
115, 476.54, 2290, 990
116, 513.328, 2290, 990
117, 669.592, 2290, 990
118, 821.076, 2290, 990
119, 637.918, 2290, 990
120, 784.026, 2290, 990
121, 611.254, 2290, 990
122, 834.016, 2290, 990
123, 838.916, 2290, 990
124, 1006.762, 2290, 990
125, 799.804, 2290, 990
126, 890.388, 2290, 990
127, 946.74, 2290, 990
128, 776.442, 2290, 990
129, 804.05, 2290, 990
130, 892.656, 2290, 990
131, 768.692, 2290, 990
132, 667.97, 2290, 990
133, 718.234, 2290, 990
134, 755.7, 2290, 990
135, 714.164, 2290, 990
136, 901.08, 2290, 990
137, 948.06, 2290, 990
138, 1066.746, 2290, 990
139, 1185.776, 2290, 990
140, 1149.148, 2290, 990
141, 1291.166, 2290, 990
142, 1273.24, 2290, 990
143, 1396.506, 2290, 990
144, 1424.064, 2290, 990
145, 1483.044, 2290, 990
146, 1607.148, 2290, 990
147, 1075.856, 2290, 990
148, 870.2, 2290, 990
149, 906.396, 2290, 990
150, 1028.992, 2290, 990
151, 1163.32, 2290, 990
152, 1199.516, 2290, 990
153, 1368.976, 2290, 990
154, 1378.58, 2290, 990
155, 1437.688, 2290, 990
156, 1588.828, 2290, 990
157, 1634.666, 2290, 990
158, 1639.64, 2290, 990
159, 1795.36, 2290, 990
160, 1822.84, 2290, 990
161, 1461.02, 2290, 990
162, 1588.5, 2290, 990
163, 1603.0, 2290, 990
164, 1740.4, 2290, 990
165, 1731.24, 2290, 990
166, 865.62, 2290, 990
167, 1016.76, 2290, 990
168, 828.98, 2290, 990
169, 911.104, 2290, 990
170, 952.64, 2290, 990
171, 1099.2, 2290, 990
172, 1241.18, 2290, 990
173, 1319.04, 2290, 990
174, 1392.884, 2290, 990
175, 1371.668, 2290, 990
176, 1543.336, 2290, 990
177, 1571.896, 2290, 990
178, 1651.096, 2290, 990
179, 1716.468, 2290, 990
180, 1809.148, 2290, 990
181, 1814.376, 2290, 990
182, 1867.952, 2290, 990
183, 1910.012, 2290, 990
184, 1874.144, 2290, 990
185, 1900.896, 2290, 990
186, 1854.652, 2290, 990
187, 1926.248, 2290, 990
188, 1104.476, 2290, 990
189, 1345.248, 2290, 990
190, 1452.346, 2290, 990
191, 1461.662, 2290, 990
192, 1646.472, 2290, 990
193, 1598.884, 2290, 990
194, 1666.81, 2290, 990
195, 1747.63, 2290, 990
196, 1801.5, 2290, 990
197, 1630.246, 2290, 990
198, 1596.74, 2290, 990
199, 1634.63, 2290, 990
200, 1672.342, 2290, 990
201, 1775.696, 2290, 990
202, 1813.738, 2290, 990
203, 1769.866, 2290, 990
204, 1710.824, 2290, 990
205, 1696.002, 2290, 990
206, 1683.088, 2290, 990
207, 1803.784, 2290, 990
208, 1873.986, 2290, 990
209, 1618.952, 2290, 990
210, 1685.056, 2290, 990
211, 1462.222, 2290, 990
212, 1578.616, 2290, 990
213, 1667.884, 2290, 990
214, 1649.642, 2290, 990
215, 1619.388, 2290, 990
216, 1658.582, 2290, 990
217, 1554.546, 2290, 990
218, 1522.436, 2290, 990
219, 1702.866, 2290, 990
220, 1730.844, 2290, 990
221, 1787.774, 2290, 990
222, 1808.844, 2290, 990
223, 1694.474, 2290, 990
224, 1873.75, 2290, 990
225, 1821.824, 2290, 990
226, 1522.664, 2290, 990
227, 1639.8, 2290, 990
228, 1567.298, 2290, 990
229, 1683.754, 2290, 990
230, 1464.742, 2290, 990
231, 1591.172, 2290, 990
232, 1682.94, 2290, 990
233, 1729.362, 2290, 990
234, 1706.982, 2290, 990
235, 1836.58, 2290, 990
236, 1890.492, 2290, 990
237, 1898.228, 2290, 990
238, 1931.998, 2290, 990
239, 1890.2, 2290, 990
240, 2028.654, 2290, 990
241, 2046.43, 2290, 990
242, 2014.438, 2290, 990
243, 2079.32, 2290, 990
244, 1781.144, 2290, 990
245, 1914.44, 2290, 990
246, 1831.714, 2290, 990
247, 1941.444, 2290, 990
248, 1891.54, 2290, 990
249, 1533.728, 2290, 990
250, 1300.72, 2290, 990
251, 1406.06, 2290, 990
252, 1341.464, 2290, 990
253, 1493.08, 2290, 990
254, 1524.378, 2290, 990
255, 906.554, 2290, 990
256, 980.12, 2290, 990
257, 957.22, 2290, 990
258, 1012.18, 2290, 990
259, 1112.94, 2290, 990
260, 1180.89, 2290, 990
261, 1237.72, 2290, 990
262, 1285.592, 2290, 990
263, 1205.356, 2290, 990
264, 1075.672, 2290, 990
265, 751.084, 2290, 990
266, 769.808, 2290, 990
267, 1022.104, 2290, 990
268, 946.676, 2290, 990
269, 1074.464, 2290, 990
270, 1154.772, 2290, 990
271, 1212.72, 2290, 990
272, 784.964, 2290, 990
273, 872.284, 2290, 990
274, 1001.052, 2290, 990
275, 1085.384, 2290, 990
276, 1125.862, 2290, 990
277, 1097.0, 2290, 990
278, 1176.212, 2290, 990
279, 1261.218, 2290, 990
280, 1388.768, 2290, 990
281, 1422.908, 2290, 990
282, 1461.864, 2290, 990
283, 1590.916, 2290, 990
284, 1601.074, 2290, 990
285, 1177.038, 2290, 990
286, 968.992, 2290, 990
287, 944.67, 2290, 990
288, 1091.55, 2290, 990
289, 1228.538, 2290, 990
290, 1283.004, 2290, 990
291, 1292.914, 2290, 990
292, 1292.968, 2290, 990
