id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 0.0, 0, 0
11, 0.0, 0, 0
12, 0.0, 0, 0
13, 0.0, 0, 0
14, 2.324, 1162, 962
15, 4.642, 1342, 942
16, 4.468, 1248, 848
17, 14.464, 1340, 840
18, 16.808, 1383, 983
19, 31.572, 1443, 843
20, 28.276, 1266, 866
21, 25.54, 1389, 989
22, 39.622, 1449, 949
23, 50.316, 1467, 767
24, 69.058, 1626, 926
25, 127.052, 1693, 893
26, 171.968, 1655, 755
27, 158.844, 1792, 992
28, 197.958, 1887, 987
29, 330.312, 1980, 980
30, 373.906, 1997, 997
31, 430.06, 1988, 988
32, 391.276, 1997, 997
33, 511.598, 2035, 935
34, 441.71, 2096, 996
35, 467.828, 2062, 962
36, 599.666, 2096, 996
37, 525.822, 2097, 997
38, 598.096, 2094, 994
39, 629.126, 2165, 965
40, 635.204, 2162, 962
41, 665.194, 2165, 965
42, 660.576, 2097, 997
43, 783.562, 2174, 974
44, 879.252, 2174, 974
45, 812.796, 2174, 974
46, 619.22, 2174, 974
47, 619.672, 2196, 996
48, 678.314, 2196, 996
49, 762.25, 2196, 996
50, 836.742, 2196, 996
51, 739.544, 2196, 996
52, 828.066, 2196, 996
53, 831.364, 2196, 996
54, 857.016, 2196, 996
55, 975.122, 2196, 996
56, 1037.052, 2196, 996
57, 971.438, 2196, 996
58, 1206.86, 2196, 996
59, 1194.296, 2196, 996
60, 1151.776, 2196, 996
61, 1137.172, 2196, 996
62, 1261.094, 2196, 996
63, 1310.092, 2196, 996
64, 1438.044, 2196, 996
65, 1422.268, 2196, 996
66, 1470.302, 2196, 996
67, 1516.434, 2196, 996
68, 1548.134, 2196, 996
69, 1652.084, 2196, 996
70, 1619.178, 2196, 996
71, 1682.842, 2196, 996
72, 1201.21, 2196, 996
73, 1204.82, 2196, 996
74, 698.726, 2196, 996
75, 813.94, 2196, 996
76, 870.178, 2196, 996
77, 937.148, 2196, 996
78, 1106.49, 2196, 996
79, 1179.412, 2196, 996
80, 1233.562, 2196, 996
81, 1200.094, 2196, 996
82, 1095.378, 2196, 996
83, 1127.022, 2196, 996
84, 1187.396, 2196, 996
85, 1255.906, 2196, 996
86, 969.15, 2196, 996
87, 978.454, 2196, 996
88, 1016.138, 2196, 996
89, 635.47, 2196, 996
90, 616.528, 2196, 996
91, 502.448, 2196, 996
92, 606.71, 2196, 996
93, 594.104, 2196, 996
94, 402.568, 2196, 996
95, 398.588, 2196, 996
96, 424.076, 2196, 996
97, 519.182, 2196, 996
98, 677.376, 2196, 996
99, 665.104, 2196, 996
100, 868.538, 2196, 996
101, 836.066, 2196, 996
102, 694.516, 2196, 996
103, 685.18, 2196, 996
104, 851.962, 2196, 996
105, 817.99, 2196, 996
106, 576.72, 2196, 996
107, 635.182, 2196, 996
108, 662.95, 2196, 996
109, 792.974, 2196, 996
110, 959.724, 2196, 996
111, 683.01, 2196, 996
112, 784.506, 2196, 996
113, 785.386, 2196, 996
114, 874.686, 2196, 996
115, 1110.81, 2196, 996
116, 1099.794, 2196, 996
117, 1094.6, 2196, 996
118, 849.866, 2196, 996
119, 1132.074, 2196, 996
120, 1050.024, 2196, 996
121, 1270.338, 2196, 996
122, 1276.088, 2196, 996
123, 1343.884, 2196, 996
124, 1501.896, 2196, 996
125, 1443.712, 2196, 996
126, 1477.492, 2196, 996
127, 1624.942, 2196, 996
128, 1668.058, 2196, 996
129, 1753.184, 2196, 996
130, 1739.692, 2196, 996
131, 1861.666, 2196, 996
132, 1861.87, 2196, 996
133, 1901.364, 2196, 996
134, 1849.978, 2196, 996
135, 1942.414, 2196, 996
136, 1943.06, 2196, 996
137, 2006.658, 2196, 996
138, 2008.97, 2196, 996
139, 2040.87, 2196, 996
140, 1975.408, 2196, 996
141, 2065.71, 2196, 996
142, 2098.564, 2196, 996
143, 2016.22, 2196, 996
144, 2054.066, 2196, 996
145, 2046.502, 2196, 996
146, 2037.538, 2196, 996
147, 1289.254, 2196, 996
148, 1446.116, 2196, 996
149, 1582.092, 2196, 996
150, 1578.332, 2196, 996
151, 1378.22, 2196, 996
152, 1290.654, 2196, 996
153, 1242.542, 2196, 996
154, 1357.834, 2196, 996
155, 1514.21, 2196, 996
156, 1465.248, 2196, 996
157, 1594.138, 2196, 996
158, 1661.742, 2196, 996
159, 1218.586, 2196, 996
160, 935.234, 2196, 996
161, 1094.158, 2196, 996
162, 1193.372, 2196, 996
163, 1129.512, 2196, 996
164, 1374.33, 2196, 996
165, 1327.038, 2196, 996
166, 1366.274, 2196, 996
167, 1411.524, 2196, 996
168, 1221.756, 2196, 996
169, 988.632, 2196, 996
170, 1133.424, 2196, 996
171, 1181.26, 2196, 996
172, 1188.156, 2196, 996
173, 1116.61, 2196, 996
174, 1279.18, 2196, 996
175, 1307.97, 2196, 996
176, 1376.602, 2196, 996
177, 1434.204, 2196, 996
178, 1092.06, 2196, 996
179, 1061.246, 2196, 996
180, 1138.3, 2196, 996
181, 941.384, 2196, 996
182, 880.982, 2196, 996
183, 941.07, 2196, 996
184, 1157.678, 2196, 996
185, 1195.758, 2196, 996
186, 1358.772, 2196, 996
187, 1359.348, 2196, 996
188, 1253.94, 2196, 996
189, 1311.036, 2196, 996
190, 1372.162, 2196, 996
191, 1487.44, 2196, 996
192, 1496.372, 2196, 996
193, 1439.49, 2196, 996
194, 1629.218, 2196, 996
195, 1632.52, 2196, 996
196, 1790.488, 2196, 996
197, 1716.112, 2196, 996
198, 1443.882, 2196, 996
199, 1540.868, 2196, 996
200, 1532.446, 2196, 996
201, 1611.14, 2196, 996
202, 1667.656, 2196, 996
203, 1022.612, 2196, 996
204, 1040.904, 2196, 996
205, 1259.78, 2196, 996
206, 627.694, 2196, 996
207, 751.032, 2196, 996
208, 824.358, 2196, 996
209, 981.664, 2196, 996
210, 942.812, 2196, 996
211, 1101.934, 2196, 996
212, 1173.94, 2196, 996
213, 1214.644, 2196, 996
214, 1056.356, 2196, 996
215, 1148.352, 2196, 996
216, 1203.448, 2196, 996
217, 1283.906, 2196, 996
218, 1055.316, 2196, 996
219, 1155.322, 2196, 996
220, 1253.584, 2196, 996
221, 1247.326, 2196, 996
222, 915.214, 2196, 996
223, 911.098, 2196, 996
224, 1037.976, 2196, 996
225, 1101.354, 2196, 996
226, 1163.07, 2196, 996
227, 1182.882, 2196, 996
228, 1361.706, 2196, 996
229, 1266.284, 2196, 996
230, 1330.808, 2196, 996
231, 1354.858, 2196, 996
232, 1356.168, 2196, 996
233, 1014.988, 2196, 996
234, 1219.482, 2196, 996
235, 1283.676, 2196, 996
236, 1310.844, 2196, 996
237, 1369.804, 2196, 996
238, 700.64, 2196, 996
239, 793.866, 2196, 996
240, 944.798, 2196, 996
241, 920.416, 2196, 996
242, 939.848, 2196, 996
243, 791.16, 2196, 996
244, 852.062, 2196, 996
245, 1015.722, 2196, 996
246, 1045.964, 2196, 996
247, 1101.02, 2196, 996
248, 1314.526, 2196, 996
249, 1296.554, 2196, 996
250, 1441.064, 2196, 996
251, 1448.544, 2196, 996
252, 1552.824, 2196, 996
253, 1552.686, 2196, 996
254, 1667.382, 2196, 996
255, 1249.026, 2196, 996
256, 1367.042, 2196, 996
257, 1166.912, 2196, 996
258, 932.696, 2196, 996
259, 824.272, 2196, 996
260, 966.212, 2196, 996
261, 1022.682, 2196, 996
262, 1076.58, 2196, 996
263, 1151.608, 2196, 996
264, 1218.582, 2196, 996
265, 1387.66, 2196, 996
266, 1441.984, 2196, 996
267, 1543.1, 2196, 996
268, 1603.094, 2196, 996
269, 1074.73, 2196, 996
270, 1180.944, 2196, 996
271, 1118.848, 2196, 996
272, 1255.16, 2196, 996
273, 1273.692, 2196, 996
274, 1286.408, 2196, 996
275, 1386.46, 2196, 996
276, 1493.9, 2196, 996
277, 1534.574, 2196, 996
278, 1630.348, 2196, 996
279, 1588.942, 2196, 996
280, 1761.246, 2196, 996
281, 1749.57, 2196, 996
282, 1110.334, 2196, 996
283, 1148.952, 2196, 996
284, 787.142, 2196, 996
285, 632.49, 2196, 996
286, 589.882, 2196, 996
287, 391.444, 2196, 996
288, 618.956, 2196, 996
289, 694.02, 2196, 996
290, 676.668, 2196, 996
291, 811.698, 2196, 996
292, 830.62, 2196, 996
