id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 0.0, 0, 0
9, 0.0, 0, 0
10, 12.912, 2297, 805
11, 28.252, 3721, 819
12, 50.462, 3845, 930
13, 67.668, 3856, 712
14, 143.124, 4492, 879
15, 268.988, 4877, 705
16, 433.07, 5800, 874
17, 619.97, 5817, 938
18, 546.614, 5406, 955
19, 808.934, 6301, 806
20, 939.126, 6851, 976
21, 1224.376, 6808, 991
22, 1404.74, 7092, 815
23, 830.268, 7092, 815
24, 1099.536, 7092, 815
25, 1440.86, 7092, 815
26, 1547.048, 7092, 815
27, 1830.838, 7759, 937
28, 2171.33, 7759, 937
29, 2245.232, 7759, 937
30, 2214.188, 8216, 980
31, 2588.088, 8216, 980
32, 3254.846, 8216, 980
33, 3450.028, 8216, 980
34, 3837.65, 8216, 980
35, 4171.802, 8216, 980
36, 4086.576, 8216, 980
37, 4338.398, 8216, 980
38, 4524.234, 8275, 956
39, 4431.988, 8275, 956
40, 5140.452, 8275, 956
41, 4853.594, 8344, 984
42, 4933.408, 8344, 984
43, 4386.896, 8373, 971
44, 3636.02, 8373, 971
45, 3253.78, 8373, 971
46, 3811.036, 8373, 971
47, 3845.372, 8373, 971
48, 4156.65, 8373, 971
49, 4059.388, 8373, 971
50, 4464.774, 8373, 971
51, 4676.974, 8373, 971
52, 5026.756, 8373, 971
53, 4977.938, 8373, 971
54, 5271.678, 8373, 971
55, 5483.618, 8373, 971
56, 5759.142, 8373, 971
57, 5926.432, 8373, 971
58, 4625.73, 8373, 971
59, 5092.766, 8373, 971
60, 4922.4, 8373, 971
61, 3533.606, 8373, 971
62, 4072.162, 8373, 971
63, 4320.688, 8373, 971
64, 4799.86, 8373, 971
65, 4958.998, 8373, 971
66, 5384.746, 8373, 971
67, 5595.036, 8373, 971
68, 5754.914, 8373, 971
69, 5971.61, 8373, 971
70, 6140.11, 8373, 971
71, 6388.174, 8373, 971
72, 6537.782, 8373, 971
73, 7000.052, 8373, 971
74, 6698.178, 8373, 971
75, 6950.908, 8373, 971
76, 7119.972, 8373, 971
77, 7239.22, 8373, 971
78, 7570.178, 8373, 971
79, 7441.478, 8373, 971
80, 7464.978, 8373, 971
81, 7491.988, 8373, 971
82, 5657.338, 8373, 971
83, 6269.04, 8373, 971
84, 6209.106, 8373, 971
85, 6709.93, 8373, 971
86, 6769.296, 8373, 971
87, 6839.756, 8373, 971
88, 7205.738, 8373, 971
89, 6882.414, 8373, 971
90, 7193.986, 8373, 971
91, 7300.628, 8373, 971
92, 7281.51, 8373, 971
93, 6831.766, 8373, 971
94, 6828.326, 8373, 971
95, 6763.024, 8373, 971
96, 6984.598, 8373, 971
97, 7172.328, 8373, 971
98, 7316.84, 8373, 971
99, 7262.098, 8373, 971
100, 7492.952, 8373, 971
101, 7615.366, 8373, 971
102, 7765.236, 8373, 971
103, 7693.51, 8373, 971
104, 5735.804, 8373, 971
105, 5905.074, 8373, 971
106, 6195.438, 8373, 971
107, 6531.868, 8373, 971
108, 6700.01, 8373, 971
109, 6850.076, 8373, 971
110, 4272.592, 8373, 971
111, 4864.078, 8373, 971
112, 4996.962, 8373, 971
113, 5284.496, 8373, 971
114, 5115.636, 8373, 971
115, 5491.24, 8373, 971
116, 5786.876, 8373, 971
117, 6372.186, 8373, 971
118, 6273.958, 8373, 971
119, 6560.088, 8373, 971
120, 6931.444, 8373, 971
121, 6996.932, 8373, 971
122, 7062.468, 8373, 971
123, 7164.392, 8373, 971
124, 7513.696, 8373, 971
125, 7484.014, 8373, 971
126, 7601.236, 8373, 971
127, 7650.026, 8373, 971
128, 7636.176, 8373, 971
129, 7753.398, 8373, 971
130, 7753.398, 8373, 971
131, 7904.112, 8373, 971
132, 8088.318, 8373, 971
133, 8000.244, 8373, 971
134, 7920.858, 8373, 971
135, 8216.494, 8373, 971
136, 8053.63, 8373, 971
137, 8070.124, 8373, 971
138, 7778.188, 8373, 971
139, 7843.056, 8373, 971
140, 7872.56, 8373, 971
141, 8030.348, 8373, 971
142, 8018.898, 8373, 971
143, 8105.574, 8373, 971
144, 8129.75, 8373, 971
145, 8146.902, 8373, 971
146, 8015.722, 8373, 971
147, 8148.242, 8373, 971
148, 7984.63, 8373, 971
149, 6954.37, 8373, 971
150, 6884.84, 8373, 971
151, 7156.782, 8373, 971
152, 7126.646, 8373, 971
153, 7143.654, 8373, 971
154, 7268.706, 8373, 971
155, 7323.296, 8373, 971
156, 7673.812, 8373, 971
157, 7675.902, 8373, 971
158, 7664.942, 8373, 971
159, 7917.304, 8373, 971
160, 7781.608, 8373, 971
161, 6488.638, 8373, 971
162, 6723.464, 8373, 971
163, 6959.138, 8373, 971
164, 7252.22, 8373, 971
165, 7077.772, 8373, 971
166, 7306.022, 8373, 971
167, 7187.084, 8373, 971
168, 7271.62, 8373, 971
169, 7421.548, 8373, 971
170, 7592.818, 8373, 971
171, 7711.652, 8373, 971
172, 5477.658, 8373, 971
173, 6299.6, 8373, 971
174, 6102.266, 8373, 971
175, 6419.846, 8373, 971
176, 6336.916, 8373, 971
177, 6783.646, 8373, 971
178, 6922.718, 8373, 971
179, 7004.038, 8373, 971
180, 5273.74, 8373, 971
181, 5699.606, 8373, 971
182, 6097.048, 8373, 971
183, 6186.642, 8373, 971
184, 4243.062, 8373, 971
185, 3382.348, 8373, 971
186, 3316.348, 8373, 971
187, 3949.506, 8373, 971
188, 4318.486, 8373, 971
189, 4812.19, 8373, 971
190, 3126.054, 8373, 971
191, 3057.67, 8373, 971
192, 3655.494, 8373, 971
193, 4278.728, 8373, 971
194, 4356.178, 8373, 971
195, 5242.554, 8373, 971
196, 4800.476, 8373, 971
197, 5064.958, 8373, 971
198, 5813.08, 8373, 971
199, 5792.3, 8373, 971
200, 5584.322, 8373, 971
201, 5820.76, 8373, 971
202, 6175.642, 8373, 971
203, 5449.132, 8373, 971
204, 5719.69, 8373, 971
205, 5790.484, 8373, 971
206, 6436.136, 8373, 971
207, 6478.886, 8373, 971
208, 6477.486, 8373, 971
209, 6878.974, 8373, 971
210, 6864.044, 8373, 971
211, 6996.612, 8373, 971
212, 7046.434, 8373, 971
213, 6929.212, 8373, 971
214, 7591.788, 8373, 971
215, 7451.97, 8373, 971
216, 7569.192, 8373, 971
217, 6755.822, 8373, 971
218, 7013.184, 8373, 971
219, 6997.794, 8373, 971
220, 7033.512, 8373, 971
221, 7222.984, 8373, 971
222, 7279.208, 8373, 971
223, 7181.438, 8373, 971
224, 7316.084, 8373, 971
225, 7634.292, 8373, 971
226, 7584.092, 8373, 971
227, 7592.356, 8373, 971
228, 7693.694, 8373, 971
229, 7799.388, 8373, 971
230, 7943.876, 8373, 971
231, 7970.432, 8373, 971
232, 7875.712, 8373, 971
233, 7996.474, 8373, 971
234, 8099.9, 8373, 971
235, 8067.086, 8373, 971
236, 7819.482, 8373, 971
237, 7865.724, 8373, 971
238, 7928.67, 8373, 971
239, 7977.042, 8373, 971
240, 6401.834, 8373, 971
241, 6932.212, 8373, 971
242, 7002.1, 8373, 971
243, 7201.6, 8373, 971
244, 7136.428, 8373, 971
245, 7312.24, 8373, 971
246, 7498.262, 8373, 971
247, 7428.734, 8373, 971
248, 7645.708, 8373, 971
249, 7829.712, 8373, 971
250, 6700.25, 8373, 971
251, 7096.144, 8373, 971
252, 7000.024, 8373, 971
253, 6596.87, 8373, 971
254, 6787.07, 8373, 971
255, 7121.266, 8373, 971
256, 7252.14, 8373, 971
257, 7330.392, 8373, 971
258, 7476.01, 8373, 971
259, 7413.208, 8373, 971
260, 7592.694, 8373, 971
261, 7506.784, 8373, 971
262, 7675.886, 8373, 971
263, 7816.564, 8373, 971
264, 7864.812, 8373, 971
265, 7734.286, 8373, 971
266, 7728.114, 8373, 971
267, 7918.492, 8373, 971
268, 7951.984, 8373, 971
269, 6931.016, 8373, 971
270, 7165.836, 8373, 971
271, 7500.756, 8373, 971
272, 7534.248, 8373, 971
273, 7400.28, 8373, 971
274, 7635.262, 8373, 971
275, 7374.056, 8373, 971
276, 7429.47, 8373, 971
277, 7586.74, 8373, 971
278, 7825.87, 8373, 971
279, 7706.764, 8373, 971
280, 7734.716, 8373, 971
281, 6864.334, 8373, 971
282, 7041.62, 8373, 971
283, 7304.976, 8373, 971
284, 7356.996, 8373, 971
285, 7409.108, 8373, 971
