id, avg_value, best_value, best_weight
0, 0.0, 0, 0
1, 0.0, 0, 0
2, 0.0, 0, 0
3, 0.0, 0, 0
4, 0.0, 0, 0
5, 0.0, 0, 0
6, 0.0, 0, 0
7, 0.0, 0, 0
8, 2.658, 1329, 929
9, 3.644, 1097, 897
10, 4.758, 1128, 928
11, 5.506, 1261, 961
12, 12.096, 1270, 870
13, 18.42, 1384, 784
14, 15.482, 1418, 918
15, 47.57, 1394, 994
16, 55.244, 1490, 990
17, 92.82, 1531, 931
18, 130.274, 1591, 891
19, 127.972, 1577, 977
20, 198.086, 1591, 891
21, 210.358, 1651, 951
22, 245.73, 1628, 928
23, 243.472, 1651, 951
24, 288.34, 1724, 924
25, 343.974, 1651, 951
26, 354.596, 1758, 958
27, 478.568, 1841, 941
28, 510.734, 1777, 977
29, 502.018, 1791, 991
30, 529.124, 1850, 950
31, 544.846, 1841, 941
32, 594.528, 1850, 950
33, 713.582, 1888, 988
34, 654.318, 1888, 988
35, 730.958, 1892, 992
36, 820.55, 1892, 992
37, 799.764, 1892, 992
38, 807.358, 1892, 992
39, 815.092, 1892, 992
40, 903.982, 1892, 992
41, 773.392, 1892, 992
42, 827.89, 1892, 992
43, 835.486, 1892, 992
44, 873.672, 1892, 992
45, 941.464, 1892, 992
46, 963.822, 1892, 992
47, 1084.108, 1892, 992
48, 1166.802, 1892, 992
49, 1124.21, 1892, 992
50, 1102.358, 1892, 992
51, 874.712, 1892, 992
52, 852.4, 1892, 992
53, 932.824, 1892, 992
54, 1045.962, 1892, 992
55, 1110.876, 1892, 992
56, 1167.34, 1892, 992
57, 1229.524, 1892, 992
58, 1249.64, 1892, 992
59, 1300.652, 1892, 992
60, 1412.134, 1892, 992
61, 1427.326, 1892, 992
62, 1536.838, 1892, 992
63, 1508.24, 1892, 992
64, 1565.52, 1892, 992
65, 1474.144, 1892, 992
66, 1623.048, 1892, 992
67, 1650.088, 1892, 992
68, 1617.662, 1892, 992
69, 1707.314, 1892, 992
70, 1678.112, 1892, 992
71, 1681.496, 1892, 992
72, 1737.22, 1892, 992
73, 1752.282, 1892, 992
74, 1607.898, 1892, 992
75, 1677.78, 1892, 992
76, 1639.392, 1892, 992
77, 1696.122, 1892, 992
78, 1691.826, 1892, 992
79, 1708.758, 1892, 992
80, 1151.846, 1892, 992
81, 1130.948, 1892, 992
82, 1080.58, 1892, 992
83, 1305.398, 1892, 992
84, 1296.75, 1892, 992
85, 1346.618, 1892, 992
86, 1406.862, 1892, 992
87, 942.976, 1892, 992
88, 909.434, 1892, 992
89, 960.25, 1892, 992
90, 1145.482, 1892, 992
91, 1224.732, 1892, 992
92, 789.358, 1892, 992
93, 939.632, 1892, 992
94, 986.492, 1892, 992
95, 1050.084, 1892, 992
96, 1178.374, 1892, 992
97, 1191.104, 1892, 992
98, 1259.43, 1892, 992
99, 1224.772, 1892, 992
100, 1296.566, 1892, 992
101, 1441.276, 1892, 992
102, 1501.174, 1892, 992
103, 1475.332, 1892, 992
104, 1513.644, 1892, 992
105, 1565.332, 1892, 992
106, 1550.0, 1892, 992
107, 1626.906, 1892, 992
108, 1656.594, 1892, 992
109, 1698.588, 1892, 992
110, 1675.67, 1892, 992
111, 1714.152, 1892, 992
112, 1687.664, 1892, 992
113, 1767.128, 1892, 992
114, 1744.424, 1892, 992
115, 1777.468, 1892, 992
116, 1782.05, 1892, 992
117, 1793.228, 1892, 992
118, 1785.834, 1892, 992
119, 1819.89, 1892, 992
120, 1797.4, 1892, 992
121, 1808.752, 1892, 992
122, 1827.244, 1892, 992
123, 1842.808, 1892, 992
124, 1827.244, 1892, 992
125, 1839.024, 1892, 992
126, 1846.592, 1892, 992
127, 1854.16, 1892, 992
128, 1850.162, 1892, 992
129, 1884.432, 1892, 992
130, 1861.728, 1892, 992
131, 1865.298, 1892, 992
132, 1873.08, 1892, 992
133, 1873.08, 1892, 992
134, 1229.8, 1892, 992
135, 1320.616, 1892, 992
136, 1010.114, 1892, 992
137, 1146.552, 1892, 992
138, 1101.144, 1892, 992
139, 1210.88, 1892, 992
140, 1320.616, 1892, 992
141, 1320.616, 1892, 992
142, 1422.784, 1892, 992
143, 1033.032, 1892, 992
144, 1203.098, 1892, 992
145, 1173.04, 1892, 992
146, 1278.992, 1892, 992
147, 1396.296, 1892, 992
148, 1419.0, 1892, 992
149, 1411.432, 1892, 992
150, 1468.192, 1892, 992
151, 1483.328, 1892, 992
152, 1487.112, 1892, 992
153, 1570.36, 1892, 992
154, 1642.256, 1892, 992
155, 1646.04, 1892, 992
156, 1683.88, 1892, 992
157, 1691.448, 1892, 992
158, 1676.312, 1892, 992
159, 1687.664, 1892, 992
160, 1717.936, 1892, 992
161, 1763.344, 1892, 992
162, 1755.776, 1892, 992
163, 1774.696, 1892, 992
164, 1812.536, 1892, 992
165, 1676.312, 1892, 992
166, 1127.632, 1892, 992
167, 1176.824, 1892, 992
168, 1176.824, 1892, 992
169, 1237.368, 1892, 992
170, 1335.752, 1892, 992
171, 1411.432, 1892, 992
172, 1434.136, 1892, 992
173, 1475.76, 1892, 992
174, 1551.44, 1892, 992
175, 1487.112, 1892, 992
176, 1596.848, 1892, 992
177, 1528.736, 1892, 992
178, 1623.336, 1892, 992
179, 1668.744, 1892, 992
180, 1676.11, 1892, 992
181, 1662.718, 1892, 992
182, 1701.648, 1892, 992
183, 1688.91, 1892, 992
184, 1725.878, 1892, 992
185, 1719.892, 1892, 992
186, 1725.568, 1892, 992
187, 1750.722, 1892, 992
188, 1758.988, 1892, 992
189, 1795.058, 1892, 992
190, 1635.932, 1892, 992
191, 1686.192, 1892, 992
192, 1676.326, 1892, 992
193, 1688.12, 1892, 992
194, 1699.168, 1892, 992
195, 1726.52, 1892, 992
196, 1764.65, 1892, 992
197, 1753.246, 1892, 992
198, 1781.718, 1892, 992
199, 1764.39, 1892, 992
200, 1797.652, 1892, 992
201, 1818.108, 1892, 992
202, 1797.458, 1892, 992
203, 1840.322, 1892, 992
204, 1843.544, 1892, 992
205, 1837.052, 1892, 992
206, 1826.556, 1892, 992
207, 1838.362, 1892, 992
208, 1729.138, 1892, 992
209, 1721.95, 1892, 992
210, 1190.852, 1892, 992
211, 1258.808, 1892, 992
212, 1312.58, 1892, 992
213, 1371.086, 1892, 992
214, 1405.484, 1892, 992
215, 1469.178, 1892, 992
216, 991.836, 1892, 992
217, 1031.076, 1892, 992
218, 1016.332, 1892, 992
219, 1129.454, 1892, 992
220, 1230.4, 1892, 992
221, 1356.66, 1892, 992
222, 1345.76, 1892, 992
223, 1407.764, 1892, 992
224, 1469.714, 1892, 992
225, 1486.934, 1892, 992
226, 1547.108, 1892, 992
227, 1486.624, 1892, 992
228, 1585.34, 1892, 992
229, 1567.588, 1892, 992
230, 1685.466, 1892, 992
231, 1685.198, 1892, 992
232, 1699.26, 1892, 992
233, 1717.276, 1892, 992
234, 1735.322, 1892, 992
235, 1750.778, 1892, 992
236, 1737.98, 1892, 992
237, 1787.232, 1892, 992
238, 1330.588, 1892, 992
239, 1335.35, 1892, 992
240, 1325.372, 1892, 992
241, 1364.442, 1892, 992
242, 1430.892, 1892, 992
243, 1465.426, 1892, 992
244, 1551.178, 1892, 992
245, 1531.058, 1892, 992
246, 1602.414, 1892, 992
247, 1563.654, 1892, 992
248, 1638.042, 1892, 992
249, 1669.7, 1892, 992
250, 1571.622, 1892, 992
251, 1651.892, 1892, 992
252, 1720.202, 1892, 992
253, 1700.122, 1892, 992
254, 1666.72, 1892, 992
255, 1741.042, 1892, 992
256, 1706.732, 1892, 992
257, 1787.018, 1892, 992
258, 1749.092, 1892, 992
259, 1803.084, 1892, 992
260, 1779.506, 1892, 992
261, 1804.684, 1892, 992
262, 1830.226, 1892, 992
263, 1839.538, 1892, 992
264, 1841.87, 1892, 992
265, 1829.268, 1892, 992
266, 1848.196, 1892, 992
267, 1861.88, 1892, 992
268, 1841.5, 1892, 992
269, 1855.328, 1892, 992
270, 1839.748, 1892, 992
271, 1191.306, 1892, 992
272, 1243.838, 1892, 992
273, 1247.186, 1892, 992
274, 831.164, 1892, 992
275, 907.942, 1892, 992
276, 964.484, 1892, 992
277, 1111.48, 1892, 992
278, 1175.734, 1892, 992
279, 1194.654, 1892, 992
280, 1265.556, 1892, 992
281, 1341.236, 1892, 992
282, 1408.136, 1892, 992
283, 1385.704, 1892, 992
284, 1417.066, 1892, 992
285, 1534.588, 1892, 992
286, 1550.364, 1892, 992
287, 1610.336, 1892, 992
